"orden","n_comp","fecha_emision","cod_cliente","figura","importe","bonif_sin_imp","imp_gravado","imp_exento","imp_iva","montib","gastadmi","boniflibro","bonifcosme","bonifpract","porclider","boniflider","bonifivadic","zona"
272,"B0000301259185","2021-10-27",2193832,2,6120.34,1348.98,5058.13,0.0,1062.21,227.62,"129.40",0.0,"1333.98","15.00","","0.00",0.0,22
273,"B0000301259186","2021-10-27",2199234,10,17759.61,3855.41,13282.68,0.0,4476.93,597.72,"375.50",0.0,"1363.97","2491.44","","0.00",1687.56,22
274,"B0000301259187","2021-10-27",2199239,2,4398.36,724.47,3635.01,0.0,763.35,163.58,"93.00",0.0,"180.00","544.48","","0.00",0.0,22
275,"B0000301259188","2021-10-27",2199335,2,3786.06,354.0,3128.98,0.0,657.09,140.8,"80.05",0.0,"0.00","354.00","","0.00",0.0,22
277,"B0000301259190","2021-10-27",2206661,2,5386.26,997.47,4451.46,0.0,934.81,200.32,"113.88",0.0,"269.99","727.48","","0.00",0.0,22
279,"B0000301259192","2021-10-27",2206664,2,4988.88,1036.47,4123.04,0.0,865.84,185.54,"105.48",0.0,"563.98","472.49","","0.00",0.0,22
280,"B0000301259193","2021-10-27",2206687,2,6014.07,1262.97,4970.31,0.0,1043.76,223.66,"127.16",0.0,"536.98","725.98","","0.00",0.0,22
281,"B0000301259194","2021-10-27",2206692,2,6404.81,1360.47,5293.23,0.0,1111.58,238.2,"135.42",0.0,"587.99","772.48","","0.00",0.0,22
282,"B0000301259195","2021-10-27",2206698,2,2784.83,373.99,2301.51,0.0,483.32,103.57,"58.88",0.0,"277.99","95.99","","0.00",0.0,22
284,"B0000301259197","2021-10-27",2206706,2,3382.47,678.98,2795.43,0.0,587.04,125.79,"71.52",0.0,"663.98","15.00","","0.00",0.0,22
285,"B0000301259198","2021-10-27",2206717,2,5466.47,1058.97,4517.74,0.0,948.73,203.3,"115.58",0.0,"350.99","707.98","","0.00",0.0,22
286,"B0000301259199","2021-10-27",2206726,2,4739.12,770.98,3916.63,0.0,822.49,176.25,"100.20",0.0,"563.99","206.99","","0.00",0.0,22
