orden,n_comp,fecha_emision,cod_cliente,figura,importe,bonif_sin_imp,imp_gravado,imp_exento,imp_iva,montib,gastadmi,boniflibro,bonifcosme,bonifpract,porclider,boniflider,bonifivadic,zona
373,"B0000301262651","2021-10-27",21993661,2,5180.46,908.98,4281.37,0.00,899.09,0.00000000000,"109.53",0.00,"179.99","728.98","","0.00","0.00",221
374,"B0000301262652","2021-10-27",21993670,2,2805.23,333.99,2318.38,0.00,486.86,0.00000000000,"59.31",0.00,"191.99","141.99","","0.00","0.00",221
375,"B0000301262653","2021-10-27",21993696,2,9059.92,2011.45,7487.54,0.00,1572.38,0.00000000000,"191.56",0.00,"989.97","1021.48","","0.00","0.00",221
376,"B0000301262654","2021-10-27",21993769,10,10067.13,2465.43,7529.36,0.00,2537.77,225.88000000000,"212.85",0.00,"1308.96","1156.47","","0.00","956.61",221
377,"B0000301262655","2021-10-27",21993882,2,9006.68,1873.44,7443.54,0.00,1563.14,0.00000000000,"190.43",0.00,"835.48","1037.96","","0.00","0.00",221
378,"B0000301262656","2021-10-27",21994072,2,4713.54,1205.97,3895.49,0.00,818.05,0.00000000000,"99.66",0.00,"821.98","383.98","","0.00","0.00",221
379,"B0000301262657","2021-10-27",21994102,2,5011.90,1193.97,4142.06,0.00,869.83,0.00000000000,"105.97",0.00,"713.98","479.99","","0.00","0.00",221
380,"B0000301262658","2021-10-27",22067493,2,9497.58,2202.93,7849.24,0.00,1648.34,0.00000000000,"200.81",0.00,"1059.96","1142.97","","0.00","0.00",221
381,"B0000301262659","2021-10-27",22070834,2,7394.18,1481.96,6110.89,0.00,1283.29,0.00000000000,"156.34",0.00,"503.99","977.97","","0.00","0.00",221
382,"B0000301262660","2021-10-27",22070915,2,4895.41,517.99,4045.79,0.00,849.62,0.00000000000,"103.51",0.00,"159.99","357.99","","0.00","0.00",221
383,"B0000301262661","2021-10-27",22071610,2,5178.90,970.47,4280.08,0.00,898.82,0.00000000000,"109.50",0.00,"284.99","685.48","","0.00","0.00",221
384,"B0000301262662","2021-10-27",22071733,2,8172.72,1119.98,6754.31,0.00,1418.41,0.00000000000,"172.80",0.00,"519.99","599.99","","0.00","0.00",221
385,"B0000301262663","2021-10-27",22071857,2,2718.39,298.99,2246.60,0.00,471.79,0.00000000000,"57.48",0.00,"110.00","188.99","","0.00","0.00",221
386,"B0000301262664","2021-10-27",22071903,2,5294.82,1346.96,4375.89,0.00,918.94,0.00000000000,"111.95",0.00,"890.98","455.98","","0.00","0.00",221
387,"B0000301262665","2021-10-27",22072160,10,10738.86,2547.93,8031.76,0.00,2707.10,240.95000000000,"227.05",0.00,"1350.96","1196.97","","0.00","1020.43",221
388,"B0000301262666","2021-10-27",22072241,2,4432.67,370.99,3663.36,0.00,769.31,0.00000000000,"93.72",0.00,"0.00","370.99","","0.00","0.00",221
389,"B0000301262667","2021-10-27",22080368,2,3941.74,811.47,3257.64,0.00,684.10,0.00000000000,"83.34",0.00,"377.99","433.48","","0.00","0.00",221
390,"B0000301262668","2021-10-27",22118640,2,6620.83,1178.96,5471.76,0.00,1149.07,0.00000000000,"139.99",0.00,"215.99","962.97","","0.00","0.00",221
391,"B0000301262669","2021-10-27",22118713,2,8349.82,1946.44,6900.67,0.00,1449.14,0.00000000000,"176.54",0.00,"930.97","1015.46","","0.00","0.00",221
392,"B0000301262670","2021-10-27",22118721,2,4232.42,806.97,3497.87,0.00,734.55,0.00000000000,"89.49",0.00,"284.99","521.98","","0.00","0.00",221
393,"B0000301262671","2021-10-27",22119167,10,12822.38,3398.42,9590.05,0.00,3232.33,287.70000000000,"271.11",0.00,"2115.95","1282.47","","0.00","1218.42",221
394,"B0000301262672","2021-10-27",22119205,2,2824.63,614.97,2334.40,0.00,490.22,0.00000000000,"59.72",0.00,"371.99","242.98","","0.00","0.00",221
395,"B0000301262673","2021-10-27",22119264,10,13200.78,3097.91,9873.06,0.00,3327.72,296.19000000000,"279.11",0.00,"1441.96","1655.95","","0.00","1254.37",221
396,"B0000301262674","2021-10-27",22119493,2,8053.11,2786.93,6655.46,0.00,1397.65,0.00000000000,"170.27",0.00,"2576.93","210.00","","0.00","0.00",221
397,"B0000301262675","2021-10-27",22119582,2,3977.00,556.98,3286.78,0.00,690.22,0.00000000000,"84.09",0.00,"327.99","228.99","","0.00","0.00",221
